Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
89	16	0	2.225	293.921303	293.801565	293.682983	293.921303	0.238320016	0.0549201885	0	0	29.2371	0	0	3
90	17	0	2.25	293.932715	293.813457	293.694846	293.932715	0.237869207	0.0552642821	0	0	29.2256	0	0	3
91	17	0	2.275	293.946289	293.82543	293.704519	293.946289	0.240054305	0.0555989775	0	0	29.2121	0	0	3
92	17	0	2.3	293.956733	293.837441	293.716418	293.956733	0.240047637	0.0559104963	0	0	29.2015	0	0	3
93	17	0	2.325	293.969614	293.849498	293.730175	293.969614	0.239439152	0.0562173899	0	0	29.1886	0	0	3
94	17	0	2.35	293.982465	293.861511	293.738816	293.982465	0.240191248	0.0565137222	0	0	29.1759	0	0	3
95	18	0	2.375	293.994517	293.873688	293.752765	293.994517	0.240378754	0.05680351	0	0	29.1638	0	0	3
96	18	0	2.4	294.006328	293.885762	293.765843	294.006328	0.240341727	0.0570783359	0	0	29.1519	0	0	3
97	18	0	2.425	294.019073	293.897821	293.777868	294.019073	0.240360649	0.0573498143	0	0	29.1392	0	0	3
98	18	0	2.45	294.029701	293.909813	293.790604	294.029701	0.239096557	0.057602579	0	0	29.1286	0	0	3
99	18	0	2.475	294.043316	293.921846	293.802567	294.043316	0.240189001	0.0578530281	0	0	29.1152	0	0	3
100	19	0	2.5	294.056472	293.933937	293.813552	294.056472	0.240243384	0.0580940934	0	0	29.1021	0	0	3
101	19	0	2.525	294.06614	293.945965	293.824709	294.06614	0.240349944	0.0583220304	0	0	29.0922	0	0	3
102	19	0	2.55	294.080526	293.958147	293.837069	294.080526	0.240583278	0.0585501158	0	0	29.078	0	0	3
103	19	0	2.575	294.092572	293.970314	293.849561	294.092572	0.240744199	0.0587716394	0	0	29.0658	0	0	3
104	19	0	2.6	294.104908	293.982473	293.860421	294.104908	0.240940543	0.0589873073	0	0	29.0534	0	0	3
105	20	0	2.625	294.11796	293.994737	293.875248	294.11796	0.24110099	0.0591954843	0	0	29.0404	0	0	3
106	20	0	2.65	294.130133	294.006874	293.885486	294.130133	0.241286725	0.0594010388	0	0	29.0281	0	0	3
107	20	0	2.675	294.143406	294.019156	293.897105	294.143406	0.241566156	0.059598585	0	0	29.015	0	0	3
108	20	0	2.7	294.155093	294.031441	293.911005	294.155093	0.241858819	0.0597929166	0	0	29.0032	0	0	3
109	20	0	2.725	294.167315	294.043647	293.921303	294.167315	0.242081656	0.0599792478	0	0	28.9912	0	0	3
110	21	0	2.75	294.177912	294.055866	293.932715	294.177912	0.242409126	0.060157543	0	0	28.9805	0	0	3
111	21	0	2.775	294.189195	294.068079	293.946289	294.189195	0.242648951	0.0603342163	0	0	28.9693	0	0	3
112	21	0	2.8	294.20027	294.080174	293.956733	294.20027	0.242733099	0.0605042662	0	0	28.9581	0	0	3
113	21	0	2.825	294.211719	294.092316	293.969614	294.211719	0.24210486	0.0606649147	0	0	28.9466	0	0	3
114	21	0	2.85	294.224694	294.104463	293.982465	294.224694	0.242229891	0.0608300064	0	0	28.9336	0	0	3
115	22	0	2.875	294.236573	294.116563	293.994517	294.236573	0.242055942	0.060986555	0	0	28.9218	0	0	3
116	22	0	2.9	294.247439	294.128607	294.006328	294.247439	0.241111402	0.0611346183	0	0	28.9109	0	0	3
117	22	0	2.925	294.262088	294.140786	294.019073	294.262088	0.242965399	0.0612839462	0	0	28.8965	0	0	3
118	22	0	2.95	294.272161	294.152838	294.029701	294.272161	0.242459642	0.0614243242	0	0	28.8861	0	0	3
119	22	0	2.975	294.283347	294.164916	294.043316	294.283347	0.240031034	0.0615596752	0	0	28.8748	0	0	3
120	22	0	3	294.297052	294.176999	294.056472	294.297052	0.240580257	0.0616967421	0	0	28.8613	0	0	3
121	23	0	3.025	294.307753	294.188965	294.06614	294.307753	0.241613369	0.0618295803	0	0	28.8507	0	0	3
122	23	0	3.05	294.319915	294.201049	294.080526	294.319915	0.239388875	0.0619588165	0	0	28.8386	0	0	3
123	23	0	3.075	294.33098	294.212975	294.092572	294.33098	0.238408444	0.0620823594	0	0	28.8273	0	0	3
124	23	0	3.1	294.345073	294.224999	294.104908	294.345073	0.240164858	0.0622087326	0	0	28.8133	0	0	3
125	24	0	3.125	294.356866	294.236997	294.11796	294.356866	0.23890626	0.0623267798	0	0	28.8014	0	0	3
126	24	0	3.15	294.366989	294.248856	294.130133	294.366989	0.23685535	0.0624418797	0	0	28.7912	0	0	3
127	24	0	3.175	294.379367	294.260724	294.143406	294.379367	0.235961424	0.0625556447	0	0	28.7789	0	0	3
128	24	0	3.2	294.390033	294.272468	294.155093	294.390033	0.234939866	0.0626613111	0	0	28.7681	0	0	3
129	24	0	3.225	294.404046	294.284323	294.167315	294.404046	0.236731108	0.062770863	0	0	28.7543	0	0	3
130	24	0	3.25	294.417101	294.296218	294.177912	294.417101	0.239188885	0.0628807186	0	0	28.7414	0	0	3
131	25	0	3.275	294.425465	294.308006	294.189195	294.425465	0.236270904	0.0629795729	0	0	28.7325	0	0	3
132	25	0	3.3	294.437545	294.319832	294.20027	294.437545	0.237274445	0.0630789444	0	0	28.7205	0	0	3
133	25	0	3.325	294.452639	294.33185	294.211719	294.452639	0.239533877	0.0631797489	0	0	28.7057	0	0	3
134	25	0	3.35	294.462009	294.343768	294.224694	294.462009	0.237314639	0.0632728545	0	0	28.6961	0	0	3
135	25	0	3.375	294.472511	294.355569	294.236573	294.472511	0.235938474	0.0633615525	0	0	28.6855	0	0	3
136	25	0	3.4	294.487405	294.367514	294.247439	294.487405	0.238906654	0.0634532196	0	0	28.6709	0	0	3
137	26	0	3.425	294.497774	294.379434	294.262088	294.497774	0.235686439	0.0635393217	0	0	28.6603	0	0	3
138	26	0	3.45	294.509386	294.39121	294.272161	294.509386	0.237225812	0.0636251737	0	0	28.6486	0	0	3
139	26	0	3.475	294.524396	294.403222	294.283347	294.524396	0.238305466	0.0637114032	0	0	28.634	0	0	3
140	26	0	3.5	294.534085	294.415162	294.297052	294.534085	0.237033383	0.0637907097	0	0	28.6239	0	0	3
141	26	0	3.525	294.544349	294.426938	294.307753	294.544349	0.236595408	0.0638693295	0	0	28.6137	0	0	3
142	27	0	3.55	294.560135	294.438956	294.319915	294.560135	0.237906591	0.0639484661	0	0	28.5984	0	0	3
143	27	0	3.575	294.568925	294.450813	294.33098	294.568925	0.237837827	0.0640213255	0	0	28.5892	0	0	3
144	27	0	3.6	294.578504	294.4626	294.345073	294.578504	0.233430815	0.0640888065	0	0	28.5795	0	0	3
145	27	0	3.625	294.593044	294.474408	294.356866	294.593044	0.236178093	0.0641571289	0	0	28.5653	0	0	3
146	27	0	3.65	294.603144	294.486136	294.366989	294.603144	0.236154852	0.064221227	0	0	28.555	0	0	3
147	28	0	3.675	294.614207	294.497908	294.379367	294.614207	0.234839251	0.0642810296	0	0	28.544	0	0	3
